DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/15/2018,14:15,QUEENS,11691,40.602295,-73.75863,"(40.602295, -73.75863)",CORNAGA AVENUE                  ,NASBY PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021800,Sedan,Sedan,,,
11/15/2018,14:15,STATEN ISLAND,10312,40.5595,-74.1667,"(40.5595, -74.1667)",GURLEY AVENUE                   ,GETZ AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,4021766,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:20,,,40.60345,-74.009,"(40.60345, -74.009)",CROPSEY AVENUE                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021687,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:20,QUEENS,11434,40.66067,-73.768036,"(40.66067, -73.768036)",,,146-80    BREWER BOULEVARD              ,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4021521,Sedan,Sedan,,,
11/15/2018,14:30,BROOKLYN,11215,40.66816,-73.9912,"(40.66816, -73.9912)",,,204       13 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021884,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:30,QUEENS,11363,40.7684,-73.73755,"(40.7684, -73.73755)",NORTHERN BOULEVARD              ,MARATHON PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021439,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:30,STATEN ISLAND,10306,40.580727,-74.10757,"(40.580727, -74.10757)",MIDLAND AVENUE                  ,NORTH RAILROAD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021779,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:30,,,40.575943,-74.11425,"(40.575943, -74.11425)",NORTH RAILROAD AVENUE           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021770,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:35,,,40.720955,-73.80935,"(40.720955, -73.80935)",79 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021543,Sedan,Sedan,,,
11/15/2018,14:35,,,40.667313,-73.73926,"(40.667313, -73.73926)",LAURELTON PARKWAY               ,,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,Unspecified,,,4021451,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/15/2018,14:37,QUEENS,11369,40.76813,-73.87625,"(40.76813, -73.87625)",23 AVENUE                       ,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021493,Sedan,Sedan,,,
11/15/2018,14:40,BROOKLYN,11203,40.65794,-73.936874,"(40.65794, -73.936874)",WINTHROP STREET                 ,TROY AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021654,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:40,BROOKLYN,11229,40.597057,-73.94126,"(40.597057, -73.94126)",,,3566      NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021709,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:45,BROOKLYN,11210,40.62179,-73.94772,"(40.62179, -73.94772)",,,2806      AVENUE L                      ,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4021509,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:45,QUEENS,11374,40.72504,-73.868286,"(40.72504, -73.868286)",CARLTON STREET                  ,63 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4021626,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
11/15/2018,14:45,STATEN ISLAND,10306,40.570747,-74.1281,"(40.570747, -74.1281)",TYSENS LANE                     ,DALTON AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021774,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:45,,,40.60589,-73.98972,"(40.60589, -73.98972)",79 STREET                       ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021692,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:45,,,,,,FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,4021885,Sedan,Box Truck,Sedan,,
11/15/2018,14:45,QUEENS,11420,40.66612,-73.82225,"(40.66612, -73.82225)",LEFFERTS BOULEVARD              ,NORTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4021472,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,14:50,QUEENS,11432,40.71379,-73.79188,"(40.71379, -73.79188)",KINGSTON PLACE                  ,HENLEY ROAD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021584,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,14:50,,,40.757122,-73.97192,"(40.757122, -73.97192)",EAST 51 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021677,Sedan,Bus,,,
11/15/2018,14:50,QUEENS,11354,40.764988,-73.82067,"(40.764988, -73.82067)",146 STREET                      ,NORTHERN BOULEVARD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4021664,Sedan,,,,
11/15/2018,14:55,STATEN ISLAND,10306,40.57725,-74.10298,"(40.57725, -74.10298)",ZWICKY AVENUE                   ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021767,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:20,BROOKLYN,11232,40.66457,-73.99713,"(40.66457, -73.99713)",3 AVENUE                        ,20 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021740,Motorcycle,Box Truck,,,
11/15/2018,14:55,BROOKLYN,11206,40.70286,-73.937386,"(40.70286, -73.937386)",,,421       BUSHWICK AVENUE               ,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4021773,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,BRONX,10451,40.817,-73.930016,"(40.817, -73.930016)",GERARD AVENUE                   ,EAST 144 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021872,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:00,BROOKLYN,11214,40.601864,-74.00232,"(40.601864, -74.00232)",BAY 23 STREET                   ,BATH AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4021702,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,BROOKLYN,11226,40.649776,-73.949745,"(40.649776, -73.949745)",,,185       ERASMUS STREET                ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021515,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:00,QUEENS,11418,40.702442,-73.81687,"(40.702442, -73.81687)",METROPOLITAN AVENUE             ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021758,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,15:00,QUEENS,11433,40.69616,-73.78661,"(40.69616, -73.78661)",167 STREET                      ,109 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021913,Sedan,Snow Plow,,,
11/15/2018,15:00,STATEN ISLAND,10304,40.60728,-74.09262,"(40.60728, -74.09262)",DOUGLAS COURT                   ,DOUGLAS ROAD,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4021772,Pick-up Truck,,,,
11/15/2018,15:00,,,40.612328,-73.9758,"(40.612328, -73.9758)",24 AVENUE                       ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021696,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,,,40.656864,-73.9981,"(40.656864, -73.9981)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021741,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,,,40.599854,-73.98878,"(40.599854, -73.98878)",85 STREET                       ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021688,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,,,40.7152,-73.83613,"(40.7152, -73.83613)",AUSTIN STREET                   ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021636,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,,,,,,LITTLE NECK PARKWAY             ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021566,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:00,,,40.653976,-73.952835,"(40.653976, -73.952835)",ROGERS AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021616,Box Truck,Bus,,,
11/15/2018,15:00,BROOKLYN,11220,40.6363,-74.025375,"(40.6363, -74.025375)",,,301       68 STREET                     ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4021609,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:05,,,40.602295,-73.75863,"(40.602295, -73.75863)",CORNAGA AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021803,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
11/15/2018,15:09,BRONX,10459,40.81969,-73.90161,"(40.81969, -73.90161)",WESTCHESTER AVENUE              ,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021870,Sedan,Sedan,,,
11/15/2018,15:10,BRONX,10458,40.860497,-73.8945,"(40.860497, -73.8945)",,,333       EAST 188 STREET               ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021742,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:15,BROOKLYN,11229,40.601295,-73.95495,"(40.601295, -73.95495)",EAST 17 STREET                  ,AVENUE T,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021805,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:15,QUEENS,11374,40.720554,-73.86426,"(40.720554, -73.86426)",65 AVENUE                       ,FITCHETT STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021634,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:15,QUEENS,11414,40.664295,-73.83938,"(40.664295, -73.83938)",KILLARNEY STREET                ,156 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021524,Sedan,Sedan,,,
11/15/2018,15:15,,,,,,NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021754,Pick-up Truck,Sedan,,,
11/15/2018,15:18,BROOKLYN,11203,40.654152,-73.92511,"(40.654152, -73.92511)",,,885       LINDEN BOULEVARD              ,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,4021537,Sedan,Sedan,,,
11/15/2018,15:20,BRONX,10456,40.82243,-73.90946,"(40.82243, -73.90946)",3 AVENUE                        ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021867,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/15/2018,15:20,BROOKLYN,11206,40.699997,-73.95723,"(40.699997, -73.95723)",BEDFORD AVENUE                  ,LYNCH STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021787,Taxi,Sedan,,,
11/15/2018,15:20,,,,,,168 STREET                      ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021578,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:20,,,40.68783,-73.93004,"(40.68783, -73.93004)",REID AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021819,Sedan,Sedan,,,
11/15/2018,15:20,,,40.762737,-73.83951,"(40.762737, -73.83951)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021716,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:21,BROOKLYN,11214,40.615707,-74.00146,"(40.615707, -74.00146)",76 STREET                       ,16 AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Pavement Slippery,,,,4021706,Sedan,Sedan,,,
11/15/2018,15:24,BROOKLYN,11204,40.611446,-73.99115,"(40.611446, -73.99115)",74 STREET                       ,20 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021698,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,15:25,STATEN ISLAND,10306,40.554855,-74.13353,"(40.554855, -74.13353)",DURANT AVENUE                   ,JUSTIN AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021769,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:25,,,40.73068,-73.77581,"(40.73068, -73.77581)",UNION TURNPIKE                  ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021531,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:25,,,40.79525,-73.97321,"(40.79525, -73.97321)",WEST 96 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021856,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:25,,,40.64456,-73.98836,"(40.64456, -73.98836)",,,FORT HAMILTON PARKWAY                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021810,Sedan,,,,
11/15/2018,15:28,BROOKLYN,11238,40.67536,-73.969696,"(40.67536, -73.969696)",PLAZA STREET EAST               ,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021911,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:30,BROOKLYN,11221,40.695282,-73.92576,"(40.695282, -73.92576)",STANHOPE STREET                 ,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021846,Box Truck,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:30,MANHATTAN,10033,40.851322,-73.94029,"(40.851322, -73.94029)",WEST 181 STREET                 ,CABRINI BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021807,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/15/2018,15:30,QUEENS,11364,40.76038,-73.75801,"(40.76038, -73.75801)",46 AVENUE                       ,CLOVERDALE BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021591,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:30,QUEENS,11417,40.676617,-73.8579,"(40.676617, -73.8579)",79 STREET                       ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021522,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
11/15/2018,15:30,QUEENS,11435,40.695087,-73.80292,"(40.695087, -73.80292)",SUTPHIN BOULEVARD               ,106 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021914,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:30,,,40.72176,-73.76001,"(40.72176, -73.76001)",FRANCIS LEWIS BOULEVARD         ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021573,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:30,,,40.74644,-73.87982,"(40.74644, -73.87982)",GLEANE STREET                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021710,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:30,,,40.708004,-73.84458,"(40.708004, -73.84458)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021747,Sedan,Sedan,,,
11/15/2018,15:30,QUEENS,11354,40.76316,-73.8164,"(40.76316, -73.8164)",149 STREET                      ,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4021606,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,15:30,QUEENS,11434,40.671566,-73.78466,"(40.671566, -73.78466)",132 AVENUE                      ,ROCKAWAY BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021674,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:30,,,40.663906,-73.95098,"(40.663906, -73.95098)",EMPIRE BOULEVARD                ,,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,4021671,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,15:30,,,40.89975,-73.891594,"(40.89975, -73.891594)",HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4021750,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:30,,,,,,LITTLE NECK PARKWAY             ,GRAND CENTRAL PARKWAY,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4021556,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:33,STATEN ISLAND,10306,40.57125,-74.1199,"(40.57125, -74.1199)",SOUTH RAILROAD AVENUE           ,BEACH AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021771,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:33,BRONX,10454,40.807808,-73.92384,"(40.807808, -73.92384)",WILLIS AVENUE                   ,EAST 136 STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Failure to Yield Right-of-Way,,,,4021871,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:35,BRONX,10455,40.820133,-73.91307,"(40.820133, -73.91307)",EAST 156 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4021869,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
11/15/2018,15:35,QUEENS,11368,40.739056,-73.86287,"(40.739056, -73.86287)",98 STREET                       ,55 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021717,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:35,,,40.668495,-73.925606,"(40.668495, -73.925606)",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021661,Sedan,Sedan,,,
11/15/2018,15:35,,,40.80631,-73.93296,"(40.80631, -73.93296)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4021752,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
11/15/2018,15:35,QUEENS,11355,40.75247,-73.83197,"(40.75247, -73.83197)",,,132-26    AVERY AVENUE                  ,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,,,,4021618,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:38,BROOKLYN,11206,40.701427,-73.94538,"(40.701427, -73.94538)",,,95        THROOP AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021784,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
11/15/2018,15:38,BROOKLYN,11215,40.667084,-73.987236,"(40.667084, -73.987236)",,,292       12 STREET                     ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021895,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/15/2018,15:38,MANHATTAN,10031,40.82211,-73.94809,"(40.82211, -73.94809)",CONVENT AVENUE                  ,WEST 141 STREET,,2,0,0,0,0,0,2,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,,4021557,Taxi,Sedan,Taxi,Sedan,
11/15/2018,15:40,MANHATTAN,10016,40.750904,-73.98068,"(40.750904, -73.98068)",MADISON AVENUE                  ,EAST 39 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021915,Box Truck,Sedan,,,
11/15/2018,15:40,QUEENS,11354,,,,PRINCE STREET                   ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021665,Sedan,Convertible,,,
11/15/2018,15:40,,,40.739162,-73.78556,"(40.739162, -73.78556)",64 AVENUE                       ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021547,Sedan,Sedan,,,
11/15/2018,15:45,,,40.633904,-73.99329,"(40.633904, -73.99329)",,,51 STREET                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021809,Sedan,,,,
11/15/2018,15:45,,,40.807594,-73.96699,"(40.807594, -73.96699)",RIVERSIDE DRIVE                 ,,,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,,,,4021548,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:48,,,40.59907,-73.90498,"(40.59907, -73.90498)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4021585,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:49,QUEENS,11104,40.741585,-73.92281,"(40.741585, -73.92281)",42 STREET                       ,47 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021561,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:49,QUEENS,11355,40.76147,-73.818085,"(40.76147, -73.818085)",147 STREET                      ,41 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4021658,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:50,BROOKLYN,11203,40.661217,-73.93141,"(40.661217, -73.93141)",,,506       UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inexperience,,,,4021648,Bike,Sedan,,,
11/15/2018,15:50,BROOKLYN,11206,40.709442,-73.93657,"(40.709442, -73.93657)",,,289       SCHOLES STREET                ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021781,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:50,QUEENS,11422,40.660946,-73.73888,"(40.660946, -73.73888)",CANEY ROAD                      ,243 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021553,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,15:52,QUEENS,11375,40.70969,-73.84603,"(40.70969, -73.84603)",METROPOLITAN AVENUE             ,ASCAN AVENUE,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4021628,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:53,BROOKLYN,11223,40.600376,-73.96324,"(40.600376, -73.96324)",,,812       AVENUE T                      ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021711,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,15:59,,,40.68983,-73.97863,"(40.68983, -73.97863)",ASHLAND PLACE                   ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4021518,Motorcycle,Sedan,,,
11/15/2018,15:59,,,,,,KISSENA BOULEVARD               ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4021575,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
11/15/2018,16:00,BRONX,10455,40.816372,-73.90334,"(40.816372, -73.90334)",,,844       EAST 155 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021868,Sedan,,,,
11/15/2018,16:00,BROOKLYN,11206,40.703762,-73.93562,"(40.703762, -73.93562)",,,210       VARET STREET                  ,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021788,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,16:00,BROOKLYN,11212,40.667366,-73.92274,"(40.667366, -73.92274)",RALPH AVENUE                    ,UNION STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021746,Sedan,,,,
11/15/2018,16:00,BROOKLYN,11225,40.658222,-73.95036,"(40.658222, -73.95036)",,,1193      NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pavement Slippery,,,,4021656,Box Truck,Sedan,,,
11/15/2018,16:00,BROOKLYN,11228,40.618244,-74.0024,"(40.618244, -74.0024)",15 AVENUE                       ,74 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021705,Sedan,,,,
11/15/2018,16:00,BROOKLYN,11235,40.5861,-73.96028,"(40.5861, -73.96028)",,,2887      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4021715,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,16:00,BROOKLYN,11237,40.707577,-73.92884,"(40.707577, -73.92884)",PORTER AVENUE                   ,INGRAHAM STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4021793,Sedan,Sedan,,,
11/15/2018,16:00,QUEENS,11354,40.764584,-73.815834,"(40.764584, -73.815834)",149 PLACE                       ,38 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021617,Sedan,Sedan,,,
11/15/2018,16:00,QUEENS,11358,40.757324,-73.78317,"(40.757324, -73.78317)",44 AVENUE                       ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021593,Chassis Cab,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,16:00,QUEENS,11432,40.720165,-73.79902,"(40.720165, -73.79902)",168 STREET                      ,GOETHALS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021574,Sedan,Station Wagon/Sport Utility Vehicle,,,
